11.0,0.0,-3.292265000000002,2.558000000000001,0
11.0,0.0,-3.3360400000000023,2.575000000000001,0
11.0,0.0,-3.3774960000000025,2.591000000000001,0
11.0,0.0,-3.4192080000000025,2.607000000000001,0
11.0,0.0,-3.4611760000000027,2.623000000000001,0
11.0,0.0,-3.5034000000000027,2.639000000000001,0
11.0,0.0,-3.5458800000000026,2.655000000000001,0
11.0,0.0,-6.234110000000003,3.5230000000000015,0
11.0,0.0,-6.290734000000003,3.5390000000000015,0
11.0,0.0,-6.347614000000003,3.5550000000000015,0
11.0,0.0,-6.408338000000003,3.5720000000000014,0
11.0,0.0,-6.465746000000003,3.5880000000000014,0
11.0,0.0,-6.523410000000003,3.6040000000000014,0
11.0,0.0,-6.581330000000003,3.6200000000000014,0
11.0,0.0,-6.6395060000000035,3.6360000000000015,0
11.0,0.0,-6.697938000000003,3.6520000000000015,0
11.0,0.0,-6.756626000000003,3.6680000000000015,0
11.0,0.0,-6.815570000000004,3.6840000000000015,0
11.0,0.0,-6.874770000000003,3.7000000000000015,0
11.0,0.0,-6.934226000000003,3.7160000000000015,0
11.0,-0.0016391438489985794,-6.993937807919905,3.7320000000000015,0.48
10.9999735488,-0.00498782758107293,-7.053904236549577,3.7480000000000016,0.96
10.9998930622,-0.010117830597991937,-7.114122805125312,3.7640000000000016,1.44
10.9997298007,-0.017102321271235583,-7.174589616326999,3.7800000000000016,1.92
10.9994538471,-0.026015860378587826,-7.235299227725473,3.7960000000000016,2.4
10.9990340844,-0.03693440207150861,-7.296244517571192,3.8120000000000016,2.88
10.9984381734,-0.04993529204593951,-7.357416544820903,3.8280000000000016,3.36
10.9976325299,-0.06509726256502597,-7.418804403305603,3.8440000000000016,3.84
10.9965823033,-0.08250042395691774,-7.480395069950983,3.8600000000000017,4.32
10.9951674395,-0.10360645224127818,-7.546047780602442,3.8770000000000016,4.83
10.9934960542,-0.12589150378751968,-7.608005492734819,3.8930000000000016,5.3100000000000005
10.9914652336,-0.15067150829242842,-7.670111248728401,3.9090000000000016,5.790000000000001
10.989034755,-0.17803199826482458,-7.7323417376933685,3.9250000000000016,6.270000000000001
10.98616302,-0.20805977154119015,-7.794670669712435,3.9410000000000016,6.750000000000002
10.9825954821,-0.2430620180461165,-7.860976149097033,3.9580000000000015,7.260000000000002
10.9786750485,-0.27887105761822323,-7.923410969128887,3.9740000000000015,7.740000000000002
10.9741771834,-0.31762062213608205,-7.985843139771965,3.9900000000000015,8.220000000000002
